date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:45:42	13424/13424	---M-Z	200	added ('OK')	application/x-javascript	etag:%223470-6442914c-82443106a973a21f;gz%22	https://mines.lacasadasorte.com.br/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.0	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-includes/js/jquery/jquery-migrate.min6b00.js	(from https://mines.lacasadasorte.com.br/)
12:45:43	14002/14002	---M-Z	200	added ('OK')	application/x-javascript	etag:%2236b2-644291a2-83402bbc0e7731a6;gz%22	https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.4.4	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/js/frontend-modules.minedb1.js	(from https://mines.lacasadasorte.com.br/)
12:45:43	19900/19900	---M-Z	200	added ('OK')	application/x-javascript	etag:%224dbc-644291b6-7ddb36db31717d15;gz%22	https://mines.lacasadasorte.com.br/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.4.1	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-content/plugins/elementor-pro/assets/js/frontend.min5589.js	(from https://mines.lacasadasorte.com.br/)
12:45:44	12198/12198	---M-Z	200	added ('OK')	application/x-javascript	etag:%222fa6-644291a3-a99180c60fafea90;gz%22	https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://mines.lacasadasorte.com.br/)
12:45:44	21438/21438	---M-Z	200	added ('OK')	application/x-javascript	etag:%2253be-6442914c-ac354fe5f9ba12;gz%22	https://mines.lacasadasorte.com.br/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-includes/js/jquery/ui/core.min3f14.js	(from https://mines.lacasadasorte.com.br/)
12:45:44	139153/139153	---M-Z	200	added ('OK')	application/x-javascript	etag:%2221f91-644291a3-20f187fa953627c0;gz%22	https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from https://mines.lacasadasorte.com.br/)
12:45:44	2578/2578	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a12-644291a2-68b83ef1576862ff;gz%22	https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=3.4.4	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/share-link/share-link.minedb1.js	(from https://mines.lacasadasorte.com.br/)
12:45:45	10863/10863	---M-Z	200	added ('OK')	application/x-javascript	etag:%222a6f-644291a2-8b3ed09179bef195;gz%22	https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.8.1	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/dialog/dialog.mina288.js	(from https://mines.lacasadasorte.com.br/)
12:45:45	36557/36557	---M-Z	200	added ('OK')	application/x-javascript	etag:%228ecd-644291a2-59714cbfb54138d0;gz%22	https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.4.4	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/js/frontend.minedb1.js	(from https://mines.lacasadasorte.com.br/)
12:45:45	115616/115616	---M-Z	200	added ('OK')	application/x-javascript	etag:%221c3a0-644291b6-54717b8828b0acac;gz%22	https://mines.lacasadasorte.com.br/wp-content/plugins/elementor-pro/assets/js/preloaded-elements-handlers.min.js?ver=3.4.1	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-content/plugins/elementor-pro/assets/js/preloaded-elements-handlers.min5589.js	(from https://mines.lacasadasorte.com.br/)
12:45:45	32094/32094	---M-Z	200	added ('OK')	application/x-javascript	etag:%227d5e-644291a2-eacdf555c14aad07;gz%22	https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/js/preloaded-modules.min.js?ver=3.4.4	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/js/preloaded-modules.minedb1.js	(from https://mines.lacasadasorte.com.br/)
12:45:45	6595/6595	---M-Z	200	added ('OK')	application/x-javascript	etag:%2219c3-644291b6-ce12d5255cb2ee80;gz%22	https://mines.lacasadasorte.com.br/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.4.1	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min5589.js	(from https://mines.lacasadasorte.com.br/)
12:45:46	18833/18833	---M-Z	200	added ('OK')	application/x-javascript	etag:%224991-6442914c-dafa8a2abcb833e2;gz%22	https://mines.lacasadasorte.com.br/wp-includes/js/underscore.min.js?ver=1.13.4	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-includes/js/underscore.mind584.js	(from https://mines.lacasadasorte.com.br/)
12:45:46	1426/1426	---M-Z	200	added ('OK')	application/x-javascript	etag:%22592-6442914c-83b38e8f0d6c5c48;gz%22	https://mines.lacasadasorte.com.br/wp-includes/js/wp-util.min.js?ver=6.2.2	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-includes/js/wp-util.min3781.js	(from https://mines.lacasadasorte.com.br/)
12:45:46	771/771	---M-Z	200	added ('OK')	application/x-javascript	etag:%22303-64429163-3cd82ca06ba2fb19;gz%22	https://mines.lacasadasorte.com.br/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min.js?ver=1.8.1.2	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.minbbb9.js	(from https://mines.lacasadasorte.com.br/)
